1176,578.8266666666667,512
1544,591.9466666666667,512
1984,668.48,512
1976,743.4933333333333,512
2448,873.52,512
2416,995.3866666666667,512
2432,1047.3333333333333,512
2424,1096.6666666666667,512
2440,1130.32,512
2448,1168.6666666666667,512
2432,1230.6666666666667,512
2896,1293.7066666666667,512
2440,1382.88,512
2432,1417.3066666666666,512
2880,1447.7333333333333,512
2432,1574.4266666666667,512
2432,1495.4133333333334,512
2440,1601.6533333333334,512
2464,1576.2933333333333,512
2432,1551.5733333333333,512
2856,1572.8533333333332,512
2504,1593.52,512
2856,1571.2,512
2872,1678.08,512
2856,1650.32,512
2840,1656.8,512
2832,1735.0133333333333,512
2832,1740.16,512
2824,1753.1733333333334,512
2856,1768.6133333333332,512
2776,1731.76,512
2840,1774.4533333333334,512
2848,1779.44,512
2848,1779.2533333333333,512
2840,1777.2266666666667,512
2768,1775.5466666666666,512
2840,1789.6,512
2832,1787.4133333333334,512
2832,1818.0266666666666,512
2808,1784.1866666666667,512
2840,1820.0533333333333,512
2864,1770.1866666666667,512
2880,1817.8933333333334,512
2848,1767.5733333333333,512
2864,1774.4533333333334,512
2848,1775.52,512
2808,1800.4533333333334,512
2856,1793.6533333333334,512
2864,1799.8133333333333,512
2824,1814.5333333333333,512
2840,1810.2133333333334,512
2848,1814.2666666666667,512
2864,1829.1733333333334,512
2832,1806.3466666666666,512
2848,1808.64,512
2864,1839.8933333333334,512
2832,1808.5066666666667,512
2840,1791.0933333333332,512
2856,1800.4533333333334,512
2872,1852.8,512
2832,1828.72,512
2872,1856.9066666666668,512
2864,1843.2,512
2824,1817.5733333333333,512
2824,1817.76,512
2800,1842.6133333333332,512
2848,1796.7733333333333,512
2848,1873.8933333333334,512
2848,1856.16,512
2856,1848.2133333333334,512
2800,1794.2933333333333,512
2864,1854.7466666666667,512
2848,1824.64,512
2792,1859.28,512
2712,1699.52,512
2728,1773.4133333333334,512
2800,1827.6,512
2848,1881.9466666666667,512
2840,1873.2266666666667,512
2824,1844.32,512
2872,1913.4133333333334,512
2832,1951.0666666666666,512
2832,1943.84,512
2864,1981.4666666666667,512
2848,1953.2266666666667,512
2848,1904.3466666666666,512
2856,1915.7066666666667,512
2816,1930.0533333333333,512
2824,2001.76,512
2856,2008.24,512
2824,1942.72,512
2800,1971.2,512
2816,1981.0666666666666,512
2856,1972.1866666666667,512
2848,2021.9733333333334,512
2840,2028.6133333333332,512
2848,2074.64,512
2840,2071.84,512
2872,2050.9333333333334,512
2872,2030.56,512
2848,2095.2266666666665,512
2872,2126.346666666667,512
